D [mm],coax_inside [mm],QCOAX_D [mm],freq
0.25,0.3,0.8,62.65
0.25,0.3,0.8,62.66
0.25,0.3,0.8,62.67
0.25,0.3,0.8,62.68
0.25,0.3,0.8,62.69
0.25,0.3,0.8,62.7
0.25,0.3,0.8,62.71
0.25,0.3,0.8,62.72
0.25,0.3,0.8,62.73
0.25,0.3,0.8,62.74
0.25,0.3,0.8,62.75
0.25,0.3,0.8,62.76
0.25,0.3,0.8,62.77
0.25,0.3,0.8,62.78
0.25,0.3,0.8,62.79
0.25,0.3,0.8,62.8
0.25,0.3,0.8,62.81
0.25,0.3,0.8,62.82
0.25,0.3,0.8,62.83
0.25,0.3,0.8,62.84
0.25,0.3,0.8,62.85
0.25,0.3,0.8,62.86
0.25,0.3,0.8,62.87
0.25,0.3,0.8,62.88
0.25,0.3,0.8,62.89
0.25,0.3,0.8,62.9
0.25,0.3,0.8,62.91
0.25,0.3,0.8,62.92
0.25,0.3,0.8,62.93
0.25,0.3,0.8,62.94
0.25,0.3,0.8,62.95
0.25,0.3,0.8,62.96
0.25,0.3,0.8,62.97
0.25,0.3,0.8,62.98
0.25,0.3,0.8,62.99
0.25,0.3,0.8,63
0.3,0.3,0.65,57
0.3,0.3,0.65,57.01
0.3,0.3,0.65,57.02
0.3,0.3,0.65,57.03
0.3,0.3,0.65,57.04
0.3,0.3,0.65,57.05
0.3,0.3,0.65,57.06
0.3,0.3,0.65,57.07
0.3,0.3,0.65,57.08
0.3,0.3,0.65,57.09
0.3,0.3,0.65,57.1
0.3,0.3,0.65,57.11
0.3,0.3,0.65,57.12
0.3,0.3,0.65,57.13
0.3,0.3,0.65,57.14
0.3,0.3,0.65,57.15
0.3,0.3,0.65,57.16
0.3,0.3,0.65,57.17
0.3,0.3,0.65,57.18
0.3,0.3,0.65,57.19
0.3,0.3,0.65,57.2
0.3,0.3,0.65,57.21
0.3,0.3,0.65,57.22
0.3,0.3,0.65,57.23
0.3,0.3,0.65,57.24
0.3,0.3,0.65,57.25
0.3,0.3,0.65,57.26
0.3,0.3,0.65,57.27
0.3,0.3,0.65,57.28
0.3,0.3,0.65,57.29
0.3,0.3,0.65,57.3
0.3,0.3,0.65,57.31
0.3,0.3,0.65,57.32
0.3,0.3,0.65,57.33
0.3,0.3,0.65,57.34
0.3,0.3,0.65,57.35
0.3,0.3,0.65,57.36
0.3,0.3,0.65,57.37
0.3,0.3,0.65,57.38
0.3,0.3,0.65,57.39
0.3,0.3,0.65,57.4
0.3,0.3,0.65,57.41
0.3,0.3,0.65,57.42
0.3,0.3,0.65,57.43
0.3,0.3,0.65,57.44
0.3,0.3,0.65,57.45
0.3,0.3,0.65,57.46
0.3,0.3,0.65,57.47
0.3,0.3,0.65,57.48
0.3,0.3,0.65,57.49
0.3,0.3,0.65,57.5
0.3,0.3,0.65,57.51
0.3,0.3,0.65,57.52
0.3,0.3,0.65,57.53
0.3,0.3,0.65,57.54
0.3,0.3,0.65,57.55
0.3,0.3,0.65,57.56
0.3,0.3,0.65,57.57
0.3,0.3,0.65,57.58
0.3,0.3,0.65,57.59
0.3,0.3,0.65,57.6
0.3,0.3,0.65,57.61
0.3,0.3,0.65,57.62
0.3,0.3,0.65,57.63
0.3,0.3,0.65,57.64
0.3,0.3,0.65,57.65
0.3,0.3,0.65,57.66
0.3,0.3,0.65,57.67
0.3,0.3,0.65,57.68
0.3,0.3,0.65,57.69
0.3,0.3,0.65,57.7
0.3,0.3,0.65,57.71
0.3,0.3,0.65,57.72
0.3,0.3,0.65,57.73
0.3,0.3,0.65,57.74
0.3,0.3,0.65,57.75
0.3,0.3,0.65,57.76
0.3,0.3,0.65,57.77
0.3,0.3,0.65,57.78
0.3,0.3,0.65,57.79
0.3,0.3,0.65,57.8
0.3,0.3,0.65,57.81
0.3,0.3,0.65,57.82
0.3,0.3,0.65,57.83
0.3,0.3,0.65,57.84
0.3,0.3,0.65,57.85
0.3,0.3,0.65,57.86
0.3,0.3,0.65,57.87
0.3,0.3,0.65,57.88
0.3,0.3,0.65,57.89
0.3,0.3,0.65,57.9
0.3,0.3,0.65,57.91
0.3,0.3,0.65,57.92
0.3,0.3,0.65,57.93
0.3,0.3,0.65,57.94
0.3,0.3,0.65,57.95
0.3,0.3,0.65,57.96
0.3,0.3,0.65,57.97
0.3,0.3,0.65,57.98
0.3,0.3,0.65,57.99
0.3,0.3,0.65,58
0.3,0.3,0.65,58.01
0.3,0.3,0.65,58.02
0.3,0.3,0.65,58.03
0.3,0.3,0.65,58.04
0.3,0.3,0.65,58.05
0.3,0.3,0.65,58.06
0.3,0.3,0.65,58.07
0.3,0.3,0.65,58.08
0.3,0.3,0.65,58.09
0.3,0.3,0.65,58.1
0.3,0.3,0.65,58.11
0.3,0.3,0.65,58.12
0.3,0.3,0.65,58.13
0.3,0.3,0.65,58.14
0.3,0.3,0.65,58.15
0.3,0.3,0.65,58.16
0.3,0.3,0.65,58.17
0.3,0.3,0.65,58.18
0.3,0.3,0.65,58.19
0.3,0.3,0.65,58.2
0.3,0.3,0.65,58.21
0.3,0.3,0.65,58.22
0.3,0.3,0.65,58.23
0.3,0.3,0.65,58.24
0.3,0.3,0.65,58.25
0.3,0.3,0.65,58.26
0.3,0.3,0.65,58.27
0.3,0.3,0.65,58.28
0.3,0.3,0.65,58.29
0.3,0.3,0.65,58.3
0.3,0.3,0.65,58.31
0.3,0.3,0.65,58.32
0.3,0.3,0.65,58.33
0.3,0.3,0.65,58.34
0.3,0.3,0.65,58.35
0.3,0.3,0.65,58.36
0.3,0.3,0.65,58.37
0.3,0.3,0.65,58.38
0.3,0.3,0.65,58.39
0.3,0.3,0.65,58.4
0.3,0.3,0.65,58.41
0.3,0.3,0.65,58.42
0.3,0.3,0.65,58.43
0.3,0.3,0.65,58.44
0.3,0.3,0.65,58.45
0.3,0.3,0.65,58.46
0.3,0.3,0.65,58.47
0.3,0.3,0.65,58.48
0.3,0.3,0.65,58.49
0.3,0.3,0.65,58.5
0.3,0.3,0.65,58.51
0.3,0.3,0.65,58.52
0.3,0.3,0.65,58.53
0.3,0.3,0.65,58.54
0.3,0.3,0.65,58.55
0.3,0.3,0.65,58.56
0.3,0.3,0.65,58.57
0.3,0.3,0.65,58.58
0.3,0.3,0.65,58.59
0.3,0.3,0.65,58.6
0.3,0.3,0.65,58.61
0.3,0.3,0.65,58.62
0.3,0.3,0.65,58.63
0.3,0.3,0.65,58.64
0.3,0.3,0.65,58.65
0.3,0.3,0.65,58.66
0.3,0.3,0.65,58.67
0.3,0.3,0.65,58.68
0.3,0.3,0.65,58.69
0.3,0.3,0.65,58.7
0.3,0.3,0.65,58.71
0.3,0.3,0.65,58.72
0.3,0.3,0.65,58.73
0.3,0.3,0.65,58.74
0.3,0.3,0.65,58.75
0.3,0.3,0.65,58.76
0.3,0.3,0.65,58.77
0.3,0.3,0.65,58.78
0.3,0.3,0.65,58.79
0.3,0.3,0.65,58.8
0.3,0.3,0.65,58.81
0.3,0.3,0.65,58.82
0.3,0.3,0.65,58.83
0.3,0.3,0.65,58.84
0.3,0.3,0.65,58.85
0.3,0.3,0.65,58.86
0.3,0.3,0.65,58.87
0.3,0.3,0.65,58.88
0.3,0.3,0.65,58.89
0.3,0.3,0.65,58.9
0.3,0.3,0.65,58.91
0.3,0.3,0.65,58.92
0.3,0.3,0.65,58.93
0.3,0.3,0.65,58.94
0.3,0.3,0.65,58.95
0.3,0.3,0.65,58.96
0.3,0.3,0.65,58.97
0.3,0.3,0.65,58.98
0.3,0.3,0.65,58.99
0.3,0.3,0.65,59
0.3,0.3,0.65,59.01
0.3,0.3,0.65,59.02
0.3,0.3,0.65,59.03
0.3,0.3,0.65,59.04
0.3,0.3,0.65,59.05
0.3,0.3,0.65,59.06
0.3,0.3,0.65,59.07
0.3,0.3,0.65,59.08
0.3,0.3,0.65,59.09
0.3,0.3,0.65,59.1
0.3,0.3,0.65,59.11
0.3,0.3,0.65,59.12
0.3,0.3,0.65,59.13
0.3,0.3,0.65,59.14
0.3,0.3,0.65,59.15
0.3,0.3,0.65,59.16
0.3,0.3,0.65,59.17
0.3,0.3,0.65,59.18
0.3,0.3,0.65,59.19
0.3,0.3,0.65,59.2
0.3,0.3,0.65,59.21
0.3,0.3,0.65,59.22
0.3,0.3,0.65,59.23
0.3,0.3,0.65,59.24
0.3,0.3,0.65,59.25
0.3,0.3,0.65,59.26
0.3,0.3,0.65,59.27
0.3,0.3,0.65,59.28
0.3,0.3,0.65,59.29
0.3,0.3,0.65,59.3
0.3,0.3,0.65,59.31
0.3,0.3,0.65,59.32
0.3,0.3,0.65,59.33
0.3,0.3,0.65,59.34
0.3,0.3,0.65,59.35
0.3,0.3,0.65,59.36
0.3,0.3,0.65,59.37
0.3,0.3,0.65,59.38
0.3,0.3,0.65,59.39
0.3,0.3,0.65,59.4
0.3,0.3,0.65,59.41
0.3,0.3,0.65,59.42
0.3,0.3,0.65,59.43
0.3,0.3,0.65,59.44
0.3,0.3,0.65,59.45
0.3,0.3,0.65,59.46
0.3,0.3,0.65,59.47
0.3,0.3,0.65,59.48
0.3,0.3,0.65,59.49
0.3,0.3,0.65,59.5
0.3,0.3,0.65,59.51
0.3,0.3,0.65,59.52
0.3,0.3,0.65,59.53
0.3,0.3,0.65,59.54
0.3,0.3,0.65,59.55
0.3,0.3,0.65,59.56
0.3,0.3,0.65,59.57
0.3,0.3,0.65,59.58
0.3,0.3,0.65,59.59
0.3,0.3,0.65,59.6
0.3,0.3,0.65,59.61
0.3,0.3,0.65,59.62
0.3,0.3,0.65,59.63
0.3,0.3,0.65,59.64
0.3,0.3,0.65,59.65
0.3,0.3,0.65,59.66
0.3,0.3,0.65,59.67
0.3,0.3,0.65,59.68
0.3,0.3,0.65,59.69
0.3,0.3,0.65,59.7
0.3,0.3,0.65,59.71
0.3,0.3,0.65,59.72
0.3,0.3,0.65,59.73
0.3,0.3,0.65,59.74
0.3,0.3,0.65,59.75
0.3,0.3,0.65,59.76
0.3,0.3,0.65,59.77
0.3,0.3,0.65,59.78
0.3,0.3,0.65,59.79
0.3,0.3,0.65,59.8
0.3,0.3,0.65,59.81
0.3,0.3,0.65,59.82
0.3,0.3,0.65,59.83
0.3,0.3,0.65,59.84
0.3,0.3,0.65,59.85
0.3,0.3,0.65,59.86
0.3,0.3,0.65,59.87
0.3,0.3,0.65,59.88
0.3,0.3,0.65,59.89
0.3,0.3,0.65,59.9
0.3,0.3,0.65,59.91
0.3,0.3,0.65,59.92
0.3,0.3,0.65,59.93
0.3,0.3,0.65,59.94
0.3,0.3,0.65,59.95
0.3,0.3,0.65,59.96
0.3,0.3,0.65,59.97
0.3,0.3,0.65,59.98
0.3,0.3,0.65,59.99
0.3,0.3,0.65,60
0.3,0.3,0.65,60.01
0.3,0.3,0.65,60.02
0.3,0.3,0.65,60.03
0.3,0.3,0.65,60.04
0.3,0.3,0.65,60.05
0.3,0.3,0.65,60.06
0.3,0.3,0.65,60.07
0.3,0.3,0.65,60.08
0.3,0.3,0.65,60.09
0.3,0.3,0.65,60.1
0.3,0.3,0.65,60.11
0.3,0.3,0.65,60.12
0.3,0.3,0.65,60.13
0.3,0.3,0.65,60.14
0.3,0.3,0.65,60.15
0.3,0.3,0.65,60.16
0.3,0.3,0.65,60.17
0.3,0.3,0.65,60.18
0.3,0.3,0.65,60.19
0.3,0.3,0.65,60.2
0.3,0.3,0.65,60.21
0.3,0.3,0.65,60.22
0.3,0.3,0.65,60.23
0.3,0.3,0.65,60.24
0.3,0.3,0.65,60.25
0.3,0.3,0.65,60.26
0.3,0.3,0.65,60.27
0.3,0.3,0.65,60.28
0.3,0.3,0.65,60.29
0.3,0.3,0.65,60.3
0.3,0.3,0.65,60.31
0.3,0.3,0.65,60.32
0.3,0.3,0.65,60.33
0.3,0.3,0.65,60.34
0.3,0.3,0.65,60.35
0.3,0.3,0.65,60.36
0.3,0.3,0.65,60.37
0.3,0.3,0.65,60.38
0.3,0.3,0.65,60.39
0.3,0.3,0.65,60.4
0.3,0.3,0.65,60.41
0.3,0.3,0.65,60.42
0.3,0.3,0.65,60.43
0.3,0.3,0.65,60.44
0.3,0.3,0.65,60.45
0.3,0.3,0.65,60.46
0.3,0.3,0.65,60.47
0.3,0.3,0.65,60.48
0.3,0.3,0.65,60.49
0.3,0.3,0.65,60.5
0.3,0.3,0.65,60.51
0.3,0.3,0.65,60.52
0.3,0.3,0.65,60.53
0.3,0.3,0.65,60.54
0.3,0.3,0.65,60.55
0.3,0.3,0.65,60.56
0.3,0.3,0.65,60.57
0.3,0.3,0.65,60.58
0.3,0.3,0.65,60.59
0.3,0.3,0.65,60.6
0.3,0.3,0.65,60.61
0.3,0.3,0.65,60.62
0.3,0.3,0.65,60.63
0.3,0.3,0.65,60.64
0.3,0.3,0.65,60.65
0.3,0.3,0.65,60.66
0.3,0.3,0.65,60.67
0.3,0.3,0.65,60.68
0.3,0.3,0.65,60.69
0.3,0.3,0.65,60.7
0.3,0.3,0.65,60.71
0.3,0.3,0.65,60.72
0.3,0.3,0.65,60.73
0.3,0.3,0.65,60.74
0.3,0.3,0.65,60.75
0.3,0.3,0.65,60.76
0.3,0.3,0.65,60.77
0.3,0.3,0.65,60.78
0.3,0.3,0.65,60.79
0.3,0.3,0.65,60.8
0.3,0.3,0.65,60.81
0.3,0.3,0.65,60.82
0.3,0.3,0.65,60.83
0.3,0.3,0.65,60.84
0.3,0.3,0.65,60.85
0.3,0.3,0.65,60.86
0.3,0.3,0.65,60.87
0.3,0.3,0.65,60.88
0.3,0.3,0.65,60.89
0.3,0.3,0.65,60.9
0.3,0.3,0.65,60.91
0.3,0.3,0.65,60.92
0.3,0.3,0.65,60.93
0.3,0.3,0.65,60.94
0.3,0.3,0.65,60.95
0.3,0.3,0.65,60.96
0.3,0.3,0.65,60.97
0.3,0.3,0.65,60.98
0.3,0.3,0.65,60.99
0.3,0.3,0.65,61
0.3,0.3,0.65,61.01
0.3,0.3,0.65,61.02
0.3,0.3,0.65,61.03
0.3,0.3,0.65,61.04
0.3,0.3,0.65,61.05
0.3,0.3,0.65,61.06
0.3,0.3,0.65,61.07
0.3,0.3,0.65,61.08
0.3,0.3,0.65,61.09
0.3,0.3,0.65,61.1
0.3,0.3,0.65,61.11
0.3,0.3,0.65,61.12
0.3,0.3,0.65,61.13
0.3,0.3,0.65,61.14
0.3,0.3,0.65,61.15
0.3,0.3,0.65,61.16
0.3,0.3,0.65,61.17
0.3,0.3,0.65,61.18
0.3,0.3,0.65,61.19
0.3,0.3,0.65,61.2
0.3,0.3,0.65,61.21
0.3,0.3,0.65,61.22
0.3,0.3,0.65,61.23
0.3,0.3,0.65,61.24
0.3,0.3,0.65,61.25
0.3,0.3,0.65,61.26
0.3,0.3,0.65,61.27
0.3,0.3,0.65,61.28
0.3,0.3,0.65,61.29
0.3,0.3,0.65,61.3
0.3,0.3,0.65,61.31
0.3,0.3,0.65,61.32
0.3,0.3,0.65,61.33
0.3,0.3,0.65,61.34
0.3,0.3,0.65,61.35
0.3,0.3,0.65,61.36
0.3,0.3,0.65,61.37
0.3,0.3,0.65,61.38
0.3,0.3,0.65,61.39
0.3,0.3,0.65,61.4
0.3,0.3,0.65,61.41
0.3,0.3,0.65,61.42
0.3,0.3,0.65,61.43
0.3,0.3,0.65,61.44
0.3,0.3,0.65,61.45
0.3,0.3,0.65,61.46
0.3,0.3,0.65,61.47
0.3,0.3,0.65,61.48
0.3,0.3,0.65,61.49
0.3,0.3,0.65,61.5
0.3,0.3,0.65,61.51
0.3,0.3,0.65,61.52
0.3,0.3,0.65,61.53
0.3,0.3,0.65,61.54
0.3,0.3,0.65,61.55
0.3,0.3,0.65,61.56
0.3,0.3,0.65,61.57
0.3,0.3,0.65,61.58
0.3,0.3,0.65,61.59
0.3,0.3,0.65,61.6
0.3,0.3,0.65,61.61
0.3,0.3,0.65,61.62
0.3,0.3,0.65,61.63
0.3,0.3,0.65,61.64
0.3,0.3,0.65,61.65
0.3,0.3,0.65,61.66
0.3,0.3,0.65,61.67
0.3,0.3,0.65,61.68
0.3,0.3,0.65,61.69
0.3,0.3,0.65,61.7
0.3,0.3,0.65,61.71
0.3,0.3,0.65,61.72
0.3,0.3,0.65,61.73
0.3,0.3,0.65,61.74
0.3,0.3,0.65,61.75
0.3,0.3,0.65,61.76
0.3,0.3,0.65,61.77
0.3,0.3,0.65,61.78
0.3,0.3,0.65,61.79
0.3,0.3,0.65,61.8
0.3,0.3,0.65,61.81
0.3,0.3,0.65,61.82
0.3,0.3,0.65,61.83
0.3,0.3,0.65,61.84
0.3,0.3,0.65,61.85
0.3,0.3,0.65,61.86
0.3,0.3,0.65,61.87
0.3,0.3,0.65,61.88
0.3,0.3,0.65,61.89
0.3,0.3,0.65,61.9
0.3,0.3,0.65,61.91
0.3,0.3,0.65,61.92
0.3,0.3,0.65,61.93
0.3,0.3,0.65,61.94
0.3,0.3,0.65,61.95
0.3,0.3,0.65,61.96
0.3,0.3,0.65,61.97
0.3,0.3,0.65,61.98
0.3,0.3,0.65,61.99
0.3,0.3,0.65,62
0.3,0.3,0.65,62.01
0.3,0.3,0.65,62.02
0.3,0.3,0.65,62.03
0.3,0.3,0.65,62.04
0.3,0.3,0.65,62.05
0.3,0.3,0.65,62.06
0.3,0.3,0.65,62.07
0.3,0.3,0.65,62.08
0.3,0.3,0.65,62.09
0.3,0.3,0.65,62.1
0.3,0.3,0.65,62.11
0.3,0.3,0.65,62.12
0.3,0.3,0.65,62.13
0.3,0.3,0.65,62.14
0.3,0.3,0.65,62.15
0.3,0.3,0.65,62.16
0.3,0.3,0.65,62.17
0.3,0.3,0.65,62.18
0.3,0.3,0.65,62.19
0.3,0.3,0.65,62.2
0.3,0.3,0.65,62.21
0.3,0.3,0.65,62.22
0.3,0.3,0.65,62.23
0.3,0.3,0.65,62.24
0.3,0.3,0.65,62.25
0.3,0.3,0.65,62.26
0.3,0.3,0.65,62.27
0.3,0.3,0.65,62.28
0.3,0.3,0.65,62.29
0.3,0.3,0.65,62.3
0.3,0.3,0.65,62.31
0.3,0.3,0.65,62.32
0.3,0.3,0.65,62.33
0.3,0.3,0.65,62.34
0.3,0.3,0.65,62.35
0.3,0.3,0.65,62.36
0.3,0.3,0.65,62.37
0.3,0.3,0.65,62.38
0.3,0.3,0.65,62.39
0.3,0.3,0.65,62.4
0.3,0.3,0.65,62.41
0.3,0.3,0.65,62.42
0.3,0.3,0.65,62.43
0.3,0.3,0.65,62.44
0.3,0.3,0.65,62.45
0.3,0.3,0.65,62.46
0.3,0.3,0.65,62.47
0.3,0.3,0.65,62.48
0.3,0.3,0.65,62.49
0.3,0.3,0.65,62.5
0.3,0.3,0.65,62.51
0.3,0.3,0.65,62.52
0.3,0.3,0.65,62.53
0.3,0.3,0.65,62.54
0.3,0.3,0.65,62.55
0.3,0.3,0.65,62.56
0.3,0.3,0.65,62.57
0.3,0.3,0.65,62.58
0.3,0.3,0.65,62.59
0.3,0.3,0.65,62.6
0.3,0.3,0.65,62.61
0.3,0.3,0.65,62.62
0.3,0.3,0.65,62.63
0.3,0.3,0.65,62.64
0.3,0.3,0.65,62.65
0.3,0.3,0.65,62.66
0.3,0.3,0.65,62.67
0.3,0.3,0.65,62.68
0.3,0.3,0.65,62.69
0.3,0.3,0.65,62.7
0.3,0.3,0.65,62.71
0.3,0.3,0.65,62.72
0.3,0.3,0.65,62.73
0.3,0.3,0.65,62.74
0.3,0.3,0.65,62.75
0.3,0.3,0.65,62.76
0.3,0.3,0.65,62.77
0.3,0.3,0.65,62.78
0.3,0.3,0.65,62.79
0.3,0.3,0.65,62.8
0.3,0.3,0.65,62.81
0.3,0.3,0.65,62.82
0.3,0.3,0.65,62.83
0.3,0.3,0.65,62.84
0.3,0.3,0.65,62.85
0.3,0.3,0.65,62.86
0.3,0.3,0.65,62.87
0.3,0.3,0.65,62.88
0.3,0.3,0.65,62.89
0.3,0.3,0.65,62.9
0.3,0.3,0.65,62.91
0.3,0.3,0.65,62.92
0.3,0.3,0.65,62.93
0.3,0.3,0.65,62.94
0.3,0.3,0.65,62.95
0.3,0.3,0.65,62.96
0.3,0.3,0.65,62.97
0.3,0.3,0.65,62.98
0.3,0.3,0.65,62.99
0.3,0.3,0.65,63
0.3,0.3,0.7,57
0.3,0.3,0.7,57.01
0.3,0.3,0.7,57.02
0.3,0.3,0.7,57.03
0.3,0.3,0.7,57.04
0.3,0.3,0.7,57.05
0.3,0.3,0.7,57.06
0.3,0.3,0.7,57.07
0.3,0.3,0.7,57.08
0.3,0.3,0.7,57.09
0.3,0.3,0.7,57.1
0.3,0.3,0.7,57.11
0.3,0.3,0.7,57.12
0.3,0.3,0.7,57.13
0.3,0.3,0.7,57.14
0.3,0.3,0.7,57.15
0.3,0.3,0.7,57.16
0.3,0.3,0.7,57.17
0.3,0.3,0.7,57.18
0.3,0.3,0.7,57.19
0.3,0.3,0.7,57.2
0.3,0.3,0.7,57.21
0.3,0.3,0.7,57.22
0.3,0.3,0.7,57.23
0.3,0.3,0.7,57.24
0.3,0.3,0.7,57.25
0.3,0.3,0.7,57.26
0.3,0.3,0.7,57.27
0.3,0.3,0.7,57.28
0.3,0.3,0.7,57.29
0.3,0.3,0.7,57.3
0.3,0.3,0.7,57.31
0.3,0.3,0.7,57.32
0.3,0.3,0.7,57.33
0.3,0.3,0.7,57.34
0.3,0.3,0.7,57.35
0.3,0.3,0.7,57.36
0.3,0.3,0.7,57.37
0.3,0.3,0.7,57.38
0.3,0.3,0.7,57.39
0.3,0.3,0.7,57.4
0.3,0.3,0.7,57.41
0.3,0.3,0.7,57.42
0.3,0.3,0.7,57.43
0.3,0.3,0.7,57.44
0.3,0.3,0.7,57.45
0.3,0.3,0.7,57.46
0.3,0.3,0.7,57.47
0.3,0.3,0.7,57.48
0.3,0.3,0.7,57.49
0.3,0.3,0.7,57.5
0.3,0.3,0.7,57.51
0.3,0.3,0.7,57.52
0.3,0.3,0.7,57.53
0.3,0.3,0.7,57.54
0.3,0.3,0.7,57.55
0.3,0.3,0.7,57.56
0.3,0.3,0.7,57.57
0.3,0.3,0.7,57.58
0.3,0.3,0.7,57.59
0.3,0.3,0.7,57.6
0.3,0.3,0.7,57.61
0.3,0.3,0.7,57.62
0.3,0.3,0.7,57.63
0.3,0.3,0.7,57.64
0.3,0.3,0.7,57.65
0.3,0.3,0.7,57.66
0.3,0.3,0.7,57.67
0.3,0.3,0.7,57.68
0.3,0.3,0.7,57.69
0.3,0.3,0.7,57.7
0.3,0.3,0.7,57.71
0.3,0.3,0.7,57.72
0.3,0.3,0.7,57.73
0.3,0.3,0.7,57.74
0.3,0.3,0.7,57.75
0.3,0.3,0.7,57.76
0.3,0.3,0.7,57.77
0.3,0.3,0.7,57.78
0.3,0.3,0.7,57.79
0.3,0.3,0.7,57.8
0.3,0.3,0.7,57.81
0.3,0.3,0.7,57.82
0.3,0.3,0.7,57.83
0.3,0.3,0.7,57.84
0.3,0.3,0.7,57.85
0.3,0.3,0.7,57.86
0.3,0.3,0.7,57.87
0.3,0.3,0.7,57.88
0.3,0.3,0.7,57.89
0.3,0.3,0.7,57.9
0.3,0.3,0.7,57.91
0.3,0.3,0.7,57.92
0.3,0.3,0.7,57.93
0.3,0.3,0.7,57.94
0.3,0.3,0.7,57.95
0.3,0.3,0.7,57.96
0.3,0.3,0.7,57.97
0.3,0.3,0.7,57.98
0.3,0.3,0.7,57.99
0.3,0.3,0.7,58
0.3,0.3,0.7,58.01
0.3,0.3,0.7,58.02
0.3,0.3,0.7,58.03
0.3,0.3,0.7,58.04
0.3,0.3,0.7,58.05
0.3,0.3,0.7,58.06
0.3,0.3,0.7,58.07
0.3,0.3,0.7,58.08
0.3,0.3,0.7,58.09
0.3,0.3,0.7,58.1
0.3,0.3,0.7,58.11
0.3,0.3,0.7,58.12
0.3,0.3,0.7,58.13
0.3,0.3,0.7,58.14
0.3,0.3,0.7,58.15
0.3,0.3,0.7,58.16
0.3,0.3,0.7,58.17
0.3,0.3,0.7,58.18
0.3,0.3,0.7,58.19
0.3,0.3,0.7,58.2
0.3,0.3,0.7,58.21
0.3,0.3,0.7,58.22
0.3,0.3,0.7,58.23
0.3,0.3,0.7,58.24
0.3,0.3,0.7,58.25
0.3,0.3,0.7,58.26
0.3,0.3,0.7,58.27
0.3,0.3,0.7,58.28
0.3,0.3,0.7,58.29
0.3,0.3,0.7,58.3
0.3,0.3,0.7,58.31
0.3,0.3,0.7,58.32
0.3,0.3,0.7,58.33
0.3,0.3,0.7,58.34
0.3,0.3,0.7,58.35
0.3,0.3,0.7,58.36
0.3,0.3,0.7,58.37
0.3,0.3,0.7,58.38
0.3,0.3,0.7,58.39
0.3,0.3,0.7,58.4
0.3,0.3,0.7,58.41
0.3,0.3,0.7,58.42
0.3,0.3,0.7,58.43
0.3,0.3,0.7,58.44
0.3,0.3,0.7,58.45
0.3,0.3,0.7,58.46
0.3,0.3,0.7,58.47
0.3,0.3,0.7,58.48
0.3,0.3,0.7,58.49
0.3,0.3,0.7,58.5
0.3,0.3,0.7,58.51
0.3,0.3,0.7,58.52
0.3,0.3,0.7,58.53
0.3,0.3,0.7,58.54
0.3,0.3,0.7,58.55
0.3,0.3,0.7,58.56
0.3,0.3,0.7,58.57
0.3,0.3,0.7,58.58
0.3,0.3,0.7,58.59
0.3,0.3,0.7,58.6
0.3,0.3,0.7,58.61
0.3,0.3,0.7,58.62
0.3,0.3,0.7,58.63
0.3,0.3,0.7,58.64
0.3,0.3,0.7,58.65
0.3,0.3,0.7,58.66
0.3,0.3,0.7,58.67
0.3,0.3,0.7,58.68
0.3,0.3,0.7,58.69
0.3,0.3,0.7,58.7
0.3,0.3,0.7,58.71
0.3,0.3,0.7,58.72
0.3,0.3,0.7,58.73
0.3,0.3,0.7,58.74
0.3,0.3,0.7,58.75
0.3,0.3,0.7,58.76
0.3,0.3,0.7,58.77
0.3,0.3,0.7,58.78
0.3,0.3,0.7,58.79
0.3,0.3,0.7,58.8
0.3,0.3,0.7,58.81
0.3,0.3,0.7,58.82
0.3,0.3,0.7,58.83
0.3,0.3,0.7,58.84
0.3,0.3,0.7,58.85
0.3,0.3,0.7,58.86
0.3,0.3,0.7,58.87
0.3,0.3,0.7,58.88
0.3,0.3,0.7,58.89
0.3,0.3,0.7,58.9
0.3,0.3,0.7,58.91
0.3,0.3,0.7,58.92
0.3,0.3,0.7,58.93
0.3,0.3,0.7,58.94
0.3,0.3,0.7,58.95
0.3,0.3,0.7,58.96
0.3,0.3,0.7,58.97
0.3,0.3,0.7,58.98
0.3,0.3,0.7,58.99
0.3,0.3,0.7,59
0.3,0.3,0.7,59.01
0.3,0.3,0.7,59.02
0.3,0.3,0.7,59.03
0.3,0.3,0.7,59.04
0.3,0.3,0.7,59.05
0.3,0.3,0.7,59.06
0.3,0.3,0.7,59.07
0.3,0.3,0.7,59.08
0.3,0.3,0.7,59.09
0.3,0.3,0.7,59.1
0.3,0.3,0.7,59.11
0.3,0.3,0.7,59.12
0.3,0.3,0.7,59.13
0.3,0.3,0.7,59.14
0.3,0.3,0.7,59.15
0.3,0.3,0.7,59.16
0.3,0.3,0.7,59.17
0.3,0.3,0.7,59.18
0.3,0.3,0.7,59.19
0.3,0.3,0.7,59.2
0.3,0.3,0.7,59.21
0.3,0.3,0.7,59.22
0.3,0.3,0.7,59.23
0.3,0.3,0.7,59.24
0.3,0.3,0.7,59.25
0.3,0.3,0.7,59.26
0.3,0.3,0.7,59.27
0.3,0.3,0.7,59.28
0.3,0.3,0.7,59.29
0.3,0.3,0.7,59.3
0.3,0.3,0.7,59.31
0.3,0.3,0.7,59.32
0.3,0.3,0.7,59.33
0.3,0.3,0.7,59.34
0.3,0.3,0.7,59.35
0.3,0.3,0.7,59.36
